Spec,Price,product link
Infinix INBook X1 Intel Core I3 8GB RAM 256GB SSD Windows 10, 195500,https://www.jumia.com.ng/infinix-inbook-x1-intel-core-i3-8gb-ram-256gb-ssd-windows-10-113724002.html
"Hp Notebook 15 Intel Core I3 (8GB RAM, 1TB HDD) 32GB Flash+Mouse+USB Light For Keyboard 15.6-Inch Windows 10 Black Colour", 242000,https://www.jumia.com.ng/hp-notebook-15-intel-core-i3-8gb-ram-1tb-hdd-32gb-flashmouseusb-light-for-keyboard-15.6-inch-windows-10-black-colour-24831305.html
"Hp Notebook 14 Intel Core I3 12GB RAM, 1TB HDD-WIN 10- 10TH GEN", 250000,https://www.jumia.com.ng/hp-notebook-14-intel-core-i3-12gb-ram-1tb-hdd-win-10-10th-gen-91653677.html
"Hp Pavilion 13 -11th Gen Core™️ I5 512GB HDD, 8GB RAM, 13.3” Backlit Keyboard Wind 10/11-SILVER", 439000,https://www.jumia.com.ng/hp-pavilion-13-11th-gen-coretm-i5-512gb-hdd-8gb-ram-13.3-backlit-keyboard-wind-1011-silver-96176992.html
"Hp 255 G8 AMD RYZEN 3,1TB HDD, 16GB RAM, 15.6"" Wins 10+ Free Bag", 238500,https://www.jumia.com.ng/hp-255-g8-amd-ryzen-31tb-hdd-16gb-ram-15.6-wins-10-free-bag-117274679.html
"Hp 255 G8 AMD RYZEN 3,1TB HDD, 8GB RAM, Wins 10 + Free Mouse", 215600,https://www.jumia.com.ng/hp-255-g8-amd-ryzen-31tb-hdd-8gb-ram-wins-10-free-mouse-117274993.html
"Hp 255 G8 AMD RYZEN 3,1TB HDD, 12GB RAM, Wins 10 + Free OTG Flash", 230550,https://www.jumia.com.ng/hp-255-g8-amd-ryzen-31tb-hdd-12gb-ram-wins-10-free-otg-flash-117276111.html
Hp STREAM 11 INTEL® CELERON® 4GB RAM 32GB EMMC WIN 10, 124000,https://www.jumia.com.ng/hp-stream-11-intelr-celeronr-4gb-ram-32gb-emmc-win-10-112693894.html
"Hp Notebook 15 Intel Core I3-4GB RAM, 1TB HDD WIN 10 Touch + Free 16GB Flash Drive", 259990,https://www.jumia.com.ng/hp-notebook-15-intel-core-i3-4gb-ram-1tb-hdd-win-10-touch-free-16gb-flash-drive-73238040.html
Hp ProBook 11 X360- TouchScreen - Intel Pentium 256GB SSD 8GB RAM TOUCH WIN10 Pro, 285000,https://www.jumia.com.ng/hp-probook-11-x360-touchscreen-intel-pentium-256gb-ssd-8gb-ram-touch-win10-pro-105374129.html
19V 4.74A Notebook Computer Charger Laptop Charger For Samsung, 4459,https://www.jumia.com.ng/generic-19v-4.74a-notebook-computer-charger-laptop-charger-for-samsung-66407690.html
Hp 250 - Intel Core I3 - 1TB / 4GB Win 10 +10000mah Powerbank, 280000,https://www.jumia.com.ng/hp-250-intel-core-i3-1tb-4gb-win-10-10000mah-powerbank-81610740.html
"Hp Pavilion X360 Convertible 14-dy0063nia- 11th Gen Intel Core I3, 4GB RAM, 512GB SSD, FHD- Wins 10", 450000,https://www.jumia.com.ng/hp-pavilion-x360-convertible-14-dy0063nia-11th-gen-intel-core-i3-4gb-ram-512gb-ssd-fhd-wins-10-95632191.html
"DELL Inspiron 5410 2-in-1 Laptop (Core I5-1155G7 14.0"" Touch FHD, 8GB 512GB SSD, Intel Iris Xe, , Backlit Keyboard, Fingerprint, Win 11", 469000,https://www.jumia.com.ng/dell-inspiron-5410-2-in-1-laptop-core-i5-1155g7-14.0-touch-fhd-8gb-512gb-ssd-intel-iris-xe-backlit-keyboard-fingerprint-win-11-117083080.html
"DELL Alienware X17 R1,17.3"" FHD 360Hz,Core I7-11800H,1TB SSD 16GB ,8GB NVIDIA RTX 3070,BACKLIT,WIN 11", 1700000,https://www.jumia.com.ng/dell-alienware-x17-r117.3-fhd-360hzcore-i7-11800h1tb-ssd-16gb-8gb-nvidia-rtx-3070backlitwin-11-109927899.html
Hp 14 10th Gen Intel Core I3 (8gb Ram 1TB HDD) Wins 10, 268000,https://www.jumia.com.ng/hp-14-10th-gen-intel-core-i3-8gb-ram-1tb-hdd-wins-10-79430188.html
Lenovo Ideapad 14inch AMD 3050e 1TB HDD 8GB RAM -Wins 10+ Mouse, 181500,https://www.jumia.com.ng/lenovo-ideapad-14inch-amd-3050e-1tb-hdd-8gb-ram-wins-10-mouse-82116482.html
Lenovo Intel® Celeron™ N4020 4gb Ram 1TB Hdd Windows 10, 159000,https://www.jumia.com.ng/lenovo-intelr-celerontm-n4020-4gb-ram-1tb-hdd-windows-10-91130551.html
Hp 15 Intel Pentium 4GB RAM 500GB HDD Win 10 + 16GB Flash Drive, 219990,https://www.jumia.com.ng/hp-15-intel-pentium-4gb-ram-500gb-hdd-win-10-16gb-flash-drive-76592626.html
Professional Handheld Interview Directional Microphone For DSLR Camera Phone, 15000,https://www.jumia.com.ng/generic-professional-handheld-interview-directional-microphone-for-dslr-camera-phone-85556769.html
Hp Pavilion X360 15 Intel Core I5 -10210U 1TB HDD 8GB RAM Win10, 390000,https://www.jumia.com.ng/hp-pavilion-x360-15-intel-core-i5-10210u-1tb-hdd-8gb-ram-win10-77208785.html
Lenovo IDEAPAD 15 Inch - 10TH GEN- INTEL CORE I3 - 12GB RAM- 1TB HDD- WINDOWS 10 PRO + Mouse, 240000,https://www.jumia.com.ng/lenovo-ideapad-15-inch-10th-gen-intel-core-i3-12gb-ram-1tb-hdd-windows-10-pro-mouse-105706756.html
Hp 250 G8 Intel Core I5(1TB HDD/ 12GB RAM) Wins 10 Pro, 365000,https://www.jumia.com.ng/hp-250-g8-intel-core-i51tb-hdd-12gb-ram-wins-10-pro-80247981.html
"Hp ProBook 445 G7-2D272EA-AMD-Ryzen-5-256GB-SSD-8GB-RAM-14"" -Win-10-pro + HP Bag", 393000,https://www.jumia.com.ng/hp-probook-445-g7-2d272ea-amd-ryzen-5-256gb-ssd-8gb-ram-14-win-10-pro-hp-bag-87161617.html
Asus MINI E210MA Intel Celeron 4GB RAM - 128GB Storage Space 11.6' WinDOWS 10 + 32GB Flash Drive, 140000,https://www.jumia.com.ng/asus-mini-e210ma-intel-celeron-4gb-ram-128gb-storage-space-11.6-windows-10-32gb-flash-drive-113402183.html
A4 Fashion 15.6-inch Quad-core Laptop-J3455 Silver, 348000,https://www.jumia.com.ng/a4-fashion-15.6-inch-quad-core-laptop-j3455-silver-99212067.html
"360o Rotating Bluetooth 7 S Backlit Aluminum Keyboard For IPad 9.7"" 2018/iPad 9.7"" 2017/iPad Air/Air 2/Pro 9.7""-Rose Gold", 39809,https://www.jumia.com.ng/generic-360o-rotating-bluetooth-7-s-backlit-aluminum-keyboard-for-ipad-9.7-2018ipad-9.7-2017ipad-airair-2pro-9.7-rose-gold-71462711.html
"Hp 14-bs046na Intel Pentium Core 1.6ghz(8GB,256GB SSD) Win10", 207000,https://www.jumia.com.ng/hp-14-bs046na-intel-pentium-core-1.6ghz8gb256gb-ssd-win10-84186537.html
"Hp Envy 13 11th Gen Intel Core I5(8GB,256GB SSD)Backlit Keyboard13.3-inch Wins 10 FP Reader", 475000,https://www.jumia.com.ng/hp-envy-13-11th-gen-intel-core-i58gb256gb-ssdbacklit-keyboard13.3-inch-wins-10-fp-reader-97422835.html
"Hp Notebook 15 Intel Core I3 (4GB RAM,1TB HDD) 15.6 Inch Screen Wins 10 + Free Mouse", 246000,https://www.jumia.com.ng/hp-notebook-15-intel-core-i3-4gb-ram1tb-hdd-15.6-inch-screen-wins-10-free-mouse-41796055.html
2-in-1 Phone Holder Stand With Mi Rophone Holder Selfie Light For Live Stream-white, 18860,https://www.jumia.com.ng/generic-2-in-1-phone-holder-stand-with-mi-rophone-holder-selfie-light-for-live-stream-white-80631035.html
Laptop Soft Silicone Keyboard Skin Cover For HP 15.6 Inch Clear Pink, 1090,https://www.jumia.com.ng/generic-laptop-soft-silicone-keyboard-skin-cover-for-hp-15.6-inch-clear-pink-82808242.html
Lenovo Ideapad 14inch AMD Quad Core 1TB HDD 8GB RAM -Wins 10+ Flash, 180000,https://www.jumia.com.ng/lenovo-ideapad-14inch-amd-quad-core-1tb-hdd-8gb-ram-wins-10-flash-71743159.html
Hp Pavilion 15 Intel PENTIUM FingerPrint Reader 4GB RAM 1TB HDD WIN 10+ 32FLASH, 214999,https://www.jumia.com.ng/hp-pavilion-15-intel-pentium-fingerprint-reader-4gb-ram-1tb-hdd-win-10-32flash-115890611.html
Lenovo INTEL Core I3® Lenovo 12GB RAM DDR4-1TB HDD WINDOWS 10+Pouch, 239999,https://www.jumia.com.ng/lenovo-intel-core-i3r-lenovo-12gb-ram-ddr4-1tb-hdd-windows-10pouch-77919183.html
Hp Pavilion 15 Intel Core I3 - 12GB RAM - TOUCHSCREEN -10TH GEN- 1TB HDD Windows 10, 268000,https://www.jumia.com.ng/hp-pavilion-15-intel-core-i3-12gb-ram-touchscreen-10th-gen-1tb-hdd-windows-10-106921866.html
"Lenovo IDEAPAD V14-10TH GEN-INTEL CORE I3-8GB RAM- 1TB HDD- 14""WIN 10", 278000,https://www.jumia.com.ng/lenovo-ideapad-v14-10th-gen-intel-core-i3-8gb-ram-1tb-hdd-14win-10-81613269.html
"Lenovo Legion 5 15""FHD", 695000,https://www.jumia.com.ng/lenovo-legion-5-15fhd-82029004.html
Portable Aluminum 7-15.4 Inch Macbook Laptop Stand, 5999,https://www.jumia.com.ng/generic-portable-aluminum-7-15.4-inch-macbook-laptop-stand-97066847.html
"Hp 2G1X4EA Hp 14-cf2239nia Intl, Pentium N5030, 4gb,1tb 14 Scrn + BAG", 199000,https://www.jumia.com.ng/hp-2g1x4ea-hp-14-cf2239nia-intl-pentium-n5030-4gb1tb-14-scrn-bag-82144091.html
Hp 15 Intel Celeron N4020 4GB RAM 1TB HDD Windows 10 + Mouse, 186500,https://www.jumia.com.ng/hp-15-intel-celeron-n4020-4gb-ram-1tb-hdd-windows-10-mouse-105654912.html
Hp Stream 11 Intel Celeron D/C 4GB RAM- 64GB HDD WIN 10+ BAG, 110000,https://www.jumia.com.ng/hp-stream-11-intel-celeron-dc-4gb-ram-64gb-hdd-win-10-bag-77059821.html
Q9 Wireless Portable Shower Subwoofer Speaker With Light Waterproof-bla K, 6660,https://www.jumia.com.ng/generic-q9-wireless-portable-shower-subwoofer-speaker-with-light-waterproof-bla-k-78817880.html
"Lenovo Ideapad 3 10th Gen, Intel Core I3 4GB RAM,1TB HDD Wins 10", 229000,https://www.jumia.com.ng/lenovo-ideapad-3-10th-gen-intel-core-i3-4gb-ram1tb-hdd-wins-10-104674209.html
Lenovo IDEAPAD 15 Inch - 10TH GEN- INTEL CORE I3 - 8GB RAM- 1TB HDD- WINDOWS 10 PRO + Mouse, 230000,https://www.jumia.com.ng/lenovo-ideapad-15-inch-10th-gen-intel-core-i3-8gb-ram-1tb-hdd-windows-10-pro-mouse-105706661.html
Foldable Portable Computer Stand Support Notebook Bracket, 11900,https://www.jumia.com.ng/generic-foldable-portable-computer-stand-support-notebook-bracket-94281231.html
Foldable Portable Computer Stand Support Notebook Bracket, 11900,https://www.jumia.com.ng/generic-foldable-portable-computer-stand-support-notebook-bracket-94281231.html
Lenovo IDEAPAD 15 Inch - 10TH GEN- INTEL CORE I3 - 8GB RAM- 1TB HDD- WINDOWS 10 PRO + Mouse, 230000,https://www.jumia.com.ng/lenovo-ideapad-15-inch-10th-gen-intel-core-i3-8gb-ram-1tb-hdd-windows-10-pro-mouse-105706661.html
"Lenovo Ideapad 3 10th Gen, Intel Core I3 4GB RAM,1TB HDD Wins 10", 229000,https://www.jumia.com.ng/lenovo-ideapad-3-10th-gen-intel-core-i3-4gb-ram1tb-hdd-wins-10-104674209.html
Q9 Wireless Portable Shower Subwoofer Speaker With Light Waterproof-bla K, 6660,https://www.jumia.com.ng/generic-q9-wireless-portable-shower-subwoofer-speaker-with-light-waterproof-bla-k-78817880.html
Hp Stream 11 Intel Celeron D/C 4GB RAM- 64GB HDD WIN 10+ BAG, 110000,https://www.jumia.com.ng/hp-stream-11-intel-celeron-dc-4gb-ram-64gb-hdd-win-10-bag-77059821.html
Hp 15 Intel Celeron N4020 4GB RAM 1TB HDD Windows 10 + Mouse, 186500,https://www.jumia.com.ng/hp-15-intel-celeron-n4020-4gb-ram-1tb-hdd-windows-10-mouse-105654912.html
"Hp 2G1X4EA Hp 14-cf2239nia Intl, Pentium N5030, 4gb,1tb 14 Scrn + BAG", 199000,https://www.jumia.com.ng/hp-2g1x4ea-hp-14-cf2239nia-intl-pentium-n5030-4gb1tb-14-scrn-bag-82144091.html
Portable Aluminum 7-15.4 Inch Macbook Laptop Stand, 5999,https://www.jumia.com.ng/generic-portable-aluminum-7-15.4-inch-macbook-laptop-stand-97066847.html
"Hp 14-INTEL PENTIUM SILVER N5030/4GB RAM /1TB HDD/14""WIN10", 212000,https://www.jumia.com.ng/hp-14-intel-pentium-silver-n50304gb-ram-1tb-hdd14win10-90457478.html
"Hp 15 Intel Core I3-2.0Ghz(1TB,4GB )Wins 10+32gb Flash Drive", 263500,https://www.jumia.com.ng/15-intel-core-i3-2.0ghz1tb4gb-wins-1032gb-flash-drive-hp-mpg329839.html
"Hp Notebook 14 Intel Core I3 12GB RAM, 1TB HDD-WIN 10- 10TH GEN", 270000,https://www.jumia.com.ng/hp-notebook-14-intel-core-i3-12gb-ram-1tb-hdd-win-10-10th-gen-105617642.html
Hp 250 G7 10th Gen Intel Core I3 8GB RAM 1TB HDD Windows 10 + Mouse, 258000,https://www.jumia.com.ng/hp-250-g7-10th-gen-intel-core-i3-8gb-ram-1tb-hdd-windows-10-mouse-83976302.html
Hp Notebook 250 INTEL CELERON 8GB RAM -500GB HDD Windows 10, 179999,https://www.jumia.com.ng/hp-notebook-250-intel-celeron-8gb-ram-500gb-hdd-windows-10-107395861.html
Lenovo Ideapad 14 - AMD QUAD CORE 1TB HDD 8GB RAM Win 10+32GB Flash, 180000,https://www.jumia.com.ng/lenovo-ideapad-14-amd-quad-core-1tb-hdd-8gb-ram-win-1032gb-flash-98322692.html
"Multifunctional Laptop Foldable Table,Bed Side Table", 10400,https://www.jumia.com.ng/generic-multifunctional-laptop-foldable-tablebed-side-table-69667534.html
"Hp Pavilion 15 11th Gen-Core-i5 16GB/1TB SSD Backlit Keys/Touchscreen,Nvidia Graphics Mx350 Windows 11", 545500,https://www.jumia.com.ng/hp-pavilion-15-11th-gen-core-i5-16gb1tb-ssd-backlit-keystouchscreennvidia-graphics-mx350-windows-11-98647673.html
"Lenovo ThinkBook 13s G2 1TL,Core I5-1135G7,2.4GHz,256GB SSD/8GB RAM,13.3"" WUXGA IPS, Win 10 Pro", 470000,https://www.jumia.com.ng/lenovo-thinkbook-13s-g2-1tlcore-i5-1135g72.4ghz256gb-ssd8gb-ram13.3-wuxga-ips-win-10-pro-82115415.html
"Hp Pavilion 14 11th Gen Intel Core I5,8GB RAM, 512SSD,Iris X,Backlit Keyboard Wins 10", 440000,https://www.jumia.com.ng/hp-pavilion-14-11th-gen-intel-core-i58gb-ram-512ssdiris-xbacklit-keyboard-wins-10-80325642.html
Russian-english Rubber Keyboard Cover Sticker For 13 Inch Blue, 921,https://www.jumia.com.ng/generic-russian-english-rubber-keyboard-cover-sticker-for-13-inch-blue-71807217.html
"Hp 15 Intel Core I5 Touch 12GB RAM, 256 SSD-Windows 10+MOUSE", 360000,https://www.jumia.com.ng/hp-15-intel-core-i5-touch-12gb-ram-256-ssd-windows-10mouse-98354148.html
Hp Pavilion 15 Intel Pentium Quad Core 4GB RAM - FingerPrint Reader- 1TB HDD Windows 10 + 32GB Flash, 215000,https://www.jumia.com.ng/hp-pavilion-15-intel-pentium-quad-core-4gb-ram-fingerprint-reader-1tb-hdd-windows-10-32gb-flash-116243109.html
Hp 15 Inch AMD RYZEN™ 3 - 2.6GHz - 3.5GHz -AMD Radeon Graphics 12GB RAM 512GB SSD Windows 10, 275950,https://www.jumia.com.ng/hp-15-inch-amd-ryzentm-3-2.6ghz-3.5ghz-amd-radeon-graphics-12gb-ram-512gb-ssd-windows-10-113666522.html
Hp Pavilion 15 11th Gen Intel Core I5 12GB 512GBSSD Touchscreen/Backlit Keyboard, 465000,https://www.jumia.com.ng/hp-pavilion-15-11th-gen-intel-core-i5-12gb-512gbssd-touchscreenbacklit-keyboard-101847073.html
Hp 250 G7 Intel Celeron 4GB RAM 500 HDD Windows 10 + Mouse, 195000,https://www.jumia.com.ng/hp-250-g7-intel-celeron-4gb-ram-500-hdd-windows-10-mouse-83844248.html
Hp Pavilion 15 Intel Core I3 - 8GB RAM - TOUCHSCREEN -10TH GEN- 1TB HDD Windows 10, 259000,https://www.jumia.com.ng/hp-pavilion-15-intel-core-i3-8gb-ram-touchscreen-10th-gen-1tb-hdd-windows-10-104359753.html
"Replacement LCD Screen OEM Touchscreen Black 11.6"" For HP Pavilion", 22534,https://www.jumia.com.ng/generic-replacement-lcd-screen-oem-touchscreen-black-11.6-for-hp-pavilion-91214437.html
"DELL Latitude 3510 Core I5-10210U 256GB SSD 8GB RAM 15"" Display BT Win10 Pro", 420000,https://www.jumia.com.ng/latitude-3510-core-i5-10210u-256gb-ssd-8gb-ram-15-display-bt-win10-pro-dell-mpg1637328.html
2pieces Laptop Keyboard Protector Skin Cover Film For HP Hp15-bf Hp14, 1803,https://www.jumia.com.ng/generic-2pieces-laptop-keyboard-protector-skin-cover-film-for-hp-hp15-bf-hp14-89615352.html
Lenovo INTEL Core I3® Lenovo 12GB RAM DDR4-1TB HDD WINDOWS 10+Pouch, 248000,https://www.jumia.com.ng/lenovo-intel-core-i3r-lenovo-12gb-ram-ddr4-1tb-hdd-windows-10pouch-78735393.html
6in1 USBC Type C To 4K HDMI USB 30 HUB Adapter TF Card Reader For, 7226,https://www.jumia.com.ng/generic-6in1-usbc-type-c-to-4k-hdmi-usb-30-hub-adapter-tf-card-reader-for-72731402.html
"Hp Envy 13-11th Gen Intel Core™️ I5-1135G7 2.4GHz 256GB SSD 8GB - 13.3""- WIN 10", 528000,https://www.jumia.com.ng/hp-envy-13-11th-gen-intel-coretm-i5-1135g7-2.4ghz-256gb-ssd-8gb-13.3-win-10-78390968.html
Milanese Mesh Replacement Watchband For Samsung Galaxy Watch 46mm, 5538,https://www.jumia.com.ng/generic-milanese-mesh-replacement-watchband-for-samsung-galaxy-watch-46mm-100092064.html
Universal Adjustable Folding Laptop Stand Desk 4 PC Notebook, 22000,https://www.jumia.com.ng/generic-universal-adjustable-folding-laptop-stand-desk-4-pc-notebook-81115338.html
"Hp Pavilion 14 11th Gen Intel Core I7,16GB RAM, 512SSD, Touchscreen Backlit Keyboard Wins 10", 585000,https://www.jumia.com.ng/hp-pavilion-14-11th-gen-intel-core-i716gb-ram-512ssd-touchscreen-backlit-keyboard-wins-10-92419587.html
"Hp Pavilion 15 X360 11th Gen Intel Core™ I5,16GB RAM 1TB SSD, Backlit Keyboard, Fingerprint Wins 10", 534700,https://www.jumia.com.ng/hp-pavilion-15-x360-11th-gen-intel-coretm-i516gb-ram-1tb-ssd-backlit-keyboard-fingerprint-wins-10-88789828.html
"Lenovo Ideapad Flex 5,14"" FHD TOUCHSCREEN,CORE I5-1035G1,512GB SSD/16GB RAM,BACKLIT,FINGERPRINT,Win 10", 470000,https://www.jumia.com.ng/lenovo-ideapad-flex-514-fhd-touchscreencore-i5-1035g1512gb-ssd16gb-rambacklitfingerprintwin-10-100204458.html
"Hp Stream 14 Intel Celeron 4GB,32GB SSD +32gb Flash Wins 10 + Headphone + 32GB OTG Mouse", 145000,https://www.jumia.com.ng/hp-stream-14-intel-celeron-4gb32gb-ssd-32gb-flash-wins-10-headphone-32gb-otg-mouse-36507482.html
"Hp Pavilion 15.6"" FHD IPS Touchscreen Laptop I5-1135G7 12 GB 256Gb SSD Wins 11 Home", 390000,https://www.jumia.com.ng/hp-pavilion-15.6-fhd-ips-touchscreen-laptop-i5-1135g7-12-gb-256gb-ssd-wins-11-home-106077946.html
12V Thermoelectric Peltier Refrigeration Cooling System 3 Copper Tube Cooling, 21559,https://www.jumia.com.ng/generic-12v-thermoelectric-peltier-refrigeration-cooling-system-3-copper-tube-cooling-76166564.html
Hp 15 Intel Core I5 Touch Backlit 12GB 2TB Windows 10 + MOUSE, 425500,https://www.jumia.com.ng/hp-15-intel-core-i5-touch-backlit-12gb-2tb-windows-10-mouse-98371907.html
Hp Pavilion 15 Intel Core I3 - 16GB RAM - TOUCHSCREEN -10TH GEN- 1TB HDD Windows 10, 279000,https://www.jumia.com.ng/pavilion-15-intel-core-i3-16gb-ram-touchscreen-10th-gen-1tb-hdd-windows-10-hp-mpg1652348.html
Hp 15 Intel Core I5 10th Gen Touch & Backlit 16GB RAM TB HDD Windows 10 + MOUSE, 390000,https://www.jumia.com.ng/hp-15-intel-core-i5-10th-gen-touch-backlit-16gb-ram-tb-hdd-windows-10-mouse-96073067.html
Asus MINI E210MA Intel Celeron 4GB RAM - 128GB Storage Space 11.6' WinDOWS 10 + 32GB Flash Drive, 140000,https://www.jumia.com.ng/asus-mini-e210ma-intel-celeron-4gb-ram-128gb-storage-space-11.6-windows-10-32gb-flash-drive-113717345.html
"Hp Notebook 14 Intel Celeron 8GB RAM, 1TB HDD, Windows 10 Home", 190000,https://www.jumia.com.ng/hp-notebook-14-intel-celeron-8gb-ram-1tb-hdd-windows-10-home-72116704.html
Lenovo Ideapad Intel Celeron 1TB HDD 4GB RAM Win 10 PRO + 32GB Flash, 141500,https://www.jumia.com.ng/lenovo-ideapad-intel-celeron-1tb-hdd-4gb-ram-win-10-pro-32gb-flash-77048571.html?seller_product=1
Lenovo INTEL® CELERON® Lenovo Ideapad 4GB RAM DDR4 - 1TB HDD WIN 10 +USB LIGHT & 32GB Flash, 142800,https://www.jumia.com.ng/lenovo-intelr-celeronr-lenovo-ideapad-4gb-ram-ddr4-1tb-hdd-win-10-usb-light-32gb-flash-115131348.html
Hp 15 Inch AMD RYZEN™ 3 - 2.6GHz - 3.5GHz -AMD Radeon Graphics 12GB RAM 1TB HDD Windows 10 +Mouse, 209800,https://www.jumia.com.ng/hp-15-inch-amd-ryzentm-3-2.6ghz-3.5ghz-amd-radeon-graphics-12gb-ram-1tb-hdd-windows-10-mouse-106792459.html
Hp Pavilion 15 - Intel Core I5 - Touchscreen - 8GB RAM 1TB HDD Windows 10 Professional + 32GB FLASH, 350000,https://www.jumia.com.ng/hp-pavilion-15-intel-core-i5-touchscreen-8gb-ram-1tb-hdd-windows-10-professional-32gb-flash-72135073.html
Hp Pavilion 14 11th Gen Core I3 (512GB SSD 8GB RAM) Backlit Keyboard Win 10, 355200,https://www.jumia.com.ng/hp-pavilion-14-11th-gen-core-i3-512gb-ssd-8gb-ram-backlit-keyboard-win-10-98279194.html
Infinix INBook X1 Pro Intel Core I3 256GB SSD 8GB RAM Bccklit Keyboard Windows 10, 195300,https://www.jumia.com.ng/infinix-inbook-x1-pro-intel-core-i3-256gb-ssd-8gb-ram-bccklit-keyboard-windows-10-106070084.html
Laptop Stand Holder Table Desk For Macbook, 22000,https://www.jumia.com.ng/generic-laptop-stand-holder-table-desk-for-macbook-77183962.html
"Lenovo Ideapad Intel Celeron 4GB RAM 1TB HDD 15.6"" Wins 10pro", 142890,https://www.jumia.com.ng/lenovo-ideapad-intel-celeron-4gb-ram-1tb-hdd-15.6-wins-10pro-110913309.html
Lenovo IDEAPAD 15 Inch - 10TH GEN- INTEL CORE I3 - 8GB RAM- 1TB HDD- WINDOWS 10 PRO + Mouse, 230000,https://www.jumia.com.ng/lenovo-ideapad-15-inch-10th-gen-intel-core-i3-8gb-ram-1tb-hdd-windows-10-pro-mouse-105706758.html
Hp 15 Intel Core I5 11th Gen Touchscreen/Backlit Keyboard Intel Iris Xe 12GB RAM 1TB HDD Windows 10, 400000,https://www.jumia.com.ng/hp-15-intel-core-i5-11th-gen-touchscreenbacklit-keyboard-intel-iris-xe-12gb-ram-1tb-hdd-windows-10-82176709.html
Hp EliteBook 840 G8 Core I5-1135G7 14inch FHD 8GB 512GB SSD W10P Backlit Keyboard FP Reader, 735000,https://www.jumia.com.ng/hp-elitebook-840-g8-core-i5-1135g7-14inch-fhd-8gb-512gb-ssd-w10p-backlit-keyboard-fp-reader-88303928.html
Hp Pavilion 14 X360 Convertible :Intel Core I5-1135G7 256GB SSD 8GB, 450000,https://www.jumia.com.ng/hp-pavilion-14-x360-convertible-intel-core-i5-1135g7-256gb-ssd-8gb-98647290.html
"Hp Notebook 14"" Intel Pentium® 4GB,256GB SSD Windows 10+32GB FLASH", 183000,https://www.jumia.com.ng/hp-notebook-14-intel-pentiumr-4gb256gb-ssd-windows-1032gb-flash-98034896.html
Asus Mini Laptop Intel Celeron 4GB RAM 128GB 11.6' Wins 10 BLACK, 145500,https://www.jumia.com.ng/asus-mini-laptop-intel-celeron-4gb-ram-128gb-11.6-wins-10-black-91904502.html
"Hp Stream 14 Intel Celeron, 4GB RAM, 64GB EMMC, Windows 10 Home In S Mode", 175000,https://www.jumia.com.ng/hp-stream-14-intel-celeron-4gb-ram-64gb-emmc-windows-10-home-in-s-mode-56811225.html
DELL LATITUDE 5400 (FLEX3) COREI5 256GB 8GB 14’’ TOUCH, 467000,https://www.jumia.com.ng/dell-latitude-5400-flex3-corei5-256gb-8gb-14-touch-69873222.html
Hp 19V-1.58A Small Round Mouth Mini Laptop Charger, 3500,https://www.jumia.com.ng/hp-19v-1.58a-small-round-mouth-mini-laptop-charger-77264943.html
DELL XPS 13 7390 10th Gen Intel Core I7 1.8 To 4.9GHz 8GB 256SSD Backlit Keyboard Wins10 + Free Mouse, 747500,https://www.jumia.com.ng/dell-xps-13-7390-10th-gen-intel-core-i7-1.8-to-4.9ghz-8gb-256ssd-backlit-keyboard-wins10-free-mouse-81610815.html
Lenovo THINKPAD P1 GEN 3 WORKSTATION CI7 32GB RAM 512 SSD W10p 4GB, 850000,https://www.jumia.com.ng/lenovo-thinkpad-p1-gen-3-workstation-ci7-32gb-ram-512-ssd-w10p-4gb-102462440.html
Hp 14 Core I3 11th Gen 8GB RAM 256GB SSD Caamo Design, 280000,https://www.jumia.com.ng/hp-14-core-i3-11th-gen-8gb-ram-256gb-ssd-caamo-design-83244706.html
Hp PROBOOK 440 G8 11TH GEN INTEL CORE I5 8GB RAM 512GB INTEL IRIS Xe FINGERPRINT WIN 10 PRO, 560000,https://www.jumia.com.ng/hp-probook-440-g8-11th-gen-intel-core-i5-8gb-ram-512gb-intel-iris-xe-fingerprint-win-10-pro-81146013.html
Hp 15-DW1159NIA Laptop Core I5 8GB RAM 1TB HDD TOUCH SILVER, 380875,https://www.jumia.com.ng/hp-15-dw1159nia-laptop-core-i5-8gb-ram-1tb-hdd-touch-silver-102218465.html
Hp Notebook 14 - 11th Gen Core I3 - 8GB RAM - 256GB SSD Backlit Keyboard- Win10 _ BAG, 285000,https://www.jumia.com.ng/hp-notebook-14-11th-gen-core-i3-8gb-ram-256gb-ssd-backlit-keyboard-win10-bag-98371015.html
Hp Notebook 240 G8 Intel Core I3 12GB RAM/1TB HDD-WIN 10+ MOUSE, 238824,https://www.jumia.com.ng/hp-notebook-240-g8-intel-core-i3-12gb-ram1tb-hdd-win-10-mouse-79536847.html
Microphone Stereo Mic For Recording Studio Interview Microphone For Smartphone Black, 6700,https://www.jumia.com.ng/generic-microphone-stereo-mic-for-recording-studio-interview-microphone-for-smartphone-black-64581846.html
Hp Pavilion 15 11th Gen Intel Core I5 12GB 512GBSSD Touchscreen/Backlit Keyboard, 465600,https://www.jumia.com.ng/hp-pavilion-15-11th-gen-intel-core-i5-12gb-512gbssd-touchscreenbacklit-keyboard-101877310.html
